order_id,order_date,expected_delivery_date,delivery_date,customer_id,customer_name,customer_phone,gender,age,membership_tier,preferred_channel,province,registration_date,customer_age_days,product_id,product_name,category,brand,is_fragile,product_rating,supplier_id,supplier_name,supplier_contact,courier_id,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_id,promo_name,promo_type,promo_discount_rate,promo_start_date,promo_end_date,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,delivery_days,delay_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,return_id,return_date,return_reason,return_scenario,item_condition,return_status,refund_amount,score_id,risk_score,risk_tier,scored_at,shap_values,is_returned
LGS1ORD0001565,2025-05-04 21:00:00,2025-05-07 21:00:00,2025-05-07 21:00:00,C000458,Kasem Prasert,0853965883,Female,56,Silver,CallCenter,Remote_Area,2023-09-08,604,PRD000276,NovaTech Electronics Item 0276,Electronics,NovaTech,True,3.5,SUP054,NovaTech Supplier,02-453-6289,COUR02,SafeLogistics,Standard,3.0,0.1142,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Web,Credit_Card,2,5304.66,0.05,0.0,0.05,530.47,10078.85,3,3,0,0,21,2,3,0.6666666666666666,LGS1RET0000476,2025-05-11 21:00:00,Damaged Packaging,Standard Return,Good Condition,Completed,9317.69,LGS1SCR0001565,0.5668,Medium,2025-05-04 21:00:00,"{'product': -0.7, 'history': 0.667, 'discount': 0.05}",1
LGS1ORD0001566,2025-05-04 23:00:00,2025-05-07 23:00:00,2025-05-07 23:00:00,C001008,Anong Prasert,0893492165,Other,35,Bronze,TV,Bangkok,2024-01-15,475,PRD000194,WellPlus Health Item 0194,Health,WellPlus,False,4.29,SUP010,WellPlus Supplier,02-169-4954,COUR02,SafeLogistics,Standard,3.0,0.0551,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Web,COD,3,2720.5,0.03,0.0,0.03,244.84,7916.65,3,3,0,0,23,32,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001566,0.318,Low,2025-05-04 23:00:00,"{'product': 0.09, 'history': 0.0, 'discount': 0.03}",0
LGS1ORD0001567,2025-05-05 01:00:00,2025-05-10 01:00:00,2025-05-11 01:00:00,C000604,Wichai Jantana,0844780551,Male,49,Bronze,Shopee,Remote_Area,2023-11-13,539,PRD000094,ShieldCase Electronics Item 0094,Electronics,ShieldCase,False,3.82,SUP059,ShieldCase Supplier,02-155-4194,COUR03,EcoDelivery,Eco,5.0,0.0896,Bangkok Only,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Web,COD,2,6665.8,0.03,0.15,0.18,2399.69,10931.9,5,6,1,0,1,83,1,0.0,LGS1RET0000477,2025-05-12 01:00:00,Late Delivery,Standard Return,Defective,Completed,9667.24,LGS1SCR0001567,0.6757,High,2025-05-05 01:00:00,"{'product': -0.38, 'history': 0.0, 'discount': 0.18}",1
LGS1ORD0001568,2025-05-05 03:00:00,2025-05-08 03:00:00,2025-05-09 03:00:00,C000012,Kasem Boonmee,0819195009,Female,44,Platinum,Lazada,Songkhla,2024-06-05,334,PRD000088,ChefHome Kitchen Item 0088,Kitchen,ChefHome,False,4.18,SUP009,ChefHome Supplier,02-337-1509,COUR02,SafeLogistics,Standard,3.0,0.0692,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,TV_Show,COD,1,3856.74,0.1,0.2,0.30000000000000004,1157.02,2699.71,3,4,1,0,3,17,2,0.5,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001568,0.5809,Medium,2025-05-05 03:00:00,"{'product': -0.02, 'history': 0.5, 'discount': 0.3}",0
LGS1ORD0001569,2025-05-05 05:00:00,2025-05-08 05:00:00,2025-05-09 05:00:00,C000295,Narin Thong-In,0881716369,Female,48,Gold,Lazada,Remote_Area,2023-01-13,843,PRD000325,VitaLife Health Item 0325,Health,VitaLife,False,4.19,SUP038,VitaLife Supplier,02-169-4053,COUR02,SafeLogistics,Standard,3.0,0.0608,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Shopee,Credit_Card,2,3325.06,0.08,0.2,0.28,1862.03,4788.09,3,4,1,0,5,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001569,0.4605,Medium,2025-05-05 05:00:00,"{'product': -0.01, 'history': 0.0, 'discount': 0.28}",0
LGS1ORD0001570,2025-05-05 07:00:00,2025-05-06 07:00:00,2025-05-06 07:00:00,C000730,Suda Srisuk,0899443993,Female,59,Bronze,Shopee,Chiang Mai,2024-10-07,210,PRD000092,PureAir Home_Appliance Item 0092,Home_Appliance,PureAir,True,4.2,SUP056,PureAir Supplier,02-506-9160,COUR01,FastShip,Express,1.6,0.0724,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,TV_Show,Bank_Transfer,1,11218.98,0.03,0.2,0.23,2580.37,8638.61,1,1,0,0,7,21,2,0.5,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001570,0.4097,Low,2025-05-05 07:00:00,"{'product': 0.0, 'history': 0.5, 'discount': 0.23}",0
LGS1ORD0001571,2025-05-05 09:00:00,2025-05-08 09:00:00,2025-05-08 09:00:00,C000436,Malee Sawasdee,0827404558,Female,70,Bronze,Web,Phuket,2021-06-18,1417,PRD000032,SunSafe Cosmetics Item 0032,Cosmetics,SunSafe,False,4.09,SUP052,SunSafe Supplier,02-321-9066,COUR02,SafeLogistics,Standard,3.0,0.0721,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Shopee,Credit_Card,1,2124.57,0.03,0.15,0.18,382.42,1742.15,3,3,0,0,9,42,1,0.0,LGS1RET0000478,2025-05-19 09:00:00,Size Issue,Standard Return,Opened Box,Completed,1531.04,LGS1SCR0001571,0.5013,Medium,2025-05-05 09:00:00,"{'product': -0.11, 'history': 0.0, 'discount': 0.18}",1
LGS1ORD0001572,2025-05-05 10:00:00,2025-05-09 10:00:00,2025-05-09 10:00:00,C000428,Kasem Rattanakul,0829580693,Female,35,Silver,Shopee,Chiang Mai,2024-07-24,285,PRD000299,PureAir Home_Appliance Item 0299,Home_Appliance,PureAir,False,4.25,SUP039,PureAir Supplier,02-644-9761,COUR04,RegionalPost,Regional,4.2,0.059,Regional,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,TV_Show,COD,4,8258.07,0.05,0.0,0.05,1651.61,31380.68,4,4,0,0,10,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001572,0.4133,Low,2025-05-05 10:00:00,"{'product': 0.05, 'history': 0.0, 'discount': 0.05}",0
LGS1ORD0001573,2025-05-05 12:00:00,2025-05-06 12:00:00,2025-05-06 12:00:00,C000477,Somchai Srisuk,0863118122,Female,45,Silver,Web,Chonburi,2021-07-27,1378,PRD000341,GadgetWorld Electronics Item 0341,Electronics,GadgetWorld,False,3.74,SUP019,GadgetWorld Supplier,02-817-4815,COUR01,FastShip,Express,1.6,0.0918,Nationwide,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,Shopee,COD,1,1391.14,0.05,0.1,0.15000000000000002,208.67,1182.47,1,1,0,0,12,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001573,0.5183,Medium,2025-05-05 12:00:00,"{'product': -0.46, 'history': 0.0, 'discount': 0.15}",0
LGS1ORD0001574,2025-05-05 14:00:00,2025-05-06 14:00:00,2025-05-06 14:00:00,C000627,Malee Jantana,0889938678,Female,51,Silver,CallCenter,Nakhon Ratchasima,2023-03-16,781,PRD000215,PureAir Home_Appliance Item 0215,Home_Appliance,PureAir,True,3.62,SUP011,PureAir Supplier,02-276-2456,COUR01,FastShip,Express,1.6,0.1153,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,TV_Show,PromptPay,1,10851.29,0.05,0.0,0.05,542.56,10308.72,1,1,0,0,14,-1,0,0.0,LGS1RET0000479,2025-05-10 14:00:00,Damaged Packaging,Standard Return,Wrong Size,Completed,10005.0,LGS1SCR0001574,0.4576,Low,2025-05-05 14:00:00,"{'product': -0.58, 'history': 0.0, 'discount': 0.05}",1
LGS1ORD0001575,2025-05-05 16:00:00,2025-05-09 16:00:00,2025-05-09 16:00:00,C000656,Wichai Boonmee,0872630896,Female,34,Silver,Lazada,Bangkok,2023-11-02,550,PRD000058,FreshLook Cosmetics Item 0058,Cosmetics,FreshLook,False,4.31,SUP002,FreshLook Supplier,02-180-9225,COUR04,RegionalPost,Regional,4.2,0.0467,Regional,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,Lazada,COD,3,2031.75,0.05,0.1,0.15000000000000002,914.29,5180.95,4,4,0,0,16,-1,0,0.0,LGS1RET0000480,2025-05-18 16:00:00,Damaged Packaging,Standard Return,Good Condition,Completed,4850.88,LGS1SCR0001575,0.369,Low,2025-05-05 16:00:00,"{'product': 0.11, 'history': 0.0, 'discount': 0.15}",1
LGS1ORD0001576,2025-05-05 18:00:00,2025-05-06 18:00:00,2025-05-08 18:00:00,C000316,Malee Chaiyo,0865799917,Female,27,Silver,TV,Chiang Mai,2024-03-02,429,PRD000067,FreshLook Cosmetics Item 0067,Cosmetics,FreshLook,False,4.13,SUP048,FreshLook Supplier,02-709-6048,COUR01,FastShip,Express,1.6,0.0824,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Web,Credit_Card,1,807.39,0.05,0.0,0.05,40.37,767.02,1,3,2,0,18,68,2,0.5,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001576,0.3372,Low,2025-05-05 18:00:00,"{'product': -0.07, 'history': 0.5, 'discount': 0.05}",0
LGS1ORD0001577,2025-05-05 20:00:00,2025-05-06 20:00:00,2025-05-07 20:00:00,C000296,Kanda Sawasdee,0879918262,Female,47,Bronze,TV,Remote_Area,2022-02-10,1180,PRD000293,UrbanWear Fashion Item 0293,Fashion,UrbanWear,False,3.61,SUP006,UrbanWear Supplier,02-735-3748,COUR01,FastShip,Express,1.6,0.1124,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Lazada,Bank_Transfer,2,1668.32,0.03,0.2,0.23,767.43,2569.21,1,2,1,0,20,28,2,0.5,LGS1RET0000481,2025-05-18 20:00:00,Size Issue,Standard Return,Defective,Completed,1941.77,LGS1SCR0001577,0.645,High,2025-05-05 20:00:00,"{'product': -0.59, 'history': 0.5, 'discount': 0.23}",1
LGS1ORD0001578,2025-05-05 22:00:00,2025-05-10 22:00:00,2025-05-12 22:00:00,C000087,Narin Srisuk,0882326535,Female,68,Platinum,TV,Nakhon Ratchasima,2022-02-16,1174,PRD000225,FreshLook Cosmetics Item 0225,Cosmetics,FreshLook,True,3.9,SUP015,FreshLook Supplier,02-370-8664,COUR03,EcoDelivery,Eco,5.0,0.0832,Bangkok Only,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,TV_Show,COD,3,1158.0,0.1,0.1,0.2,694.8,2779.19,5,7,2,0,22,33,2,0.5,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001578,0.46,Low,2025-05-05 22:00:00,"{'product': -0.3, 'history': 0.5, 'discount': 0.2}",0
LGS1ORD0001579,2025-05-06 00:00:00,2025-05-10 00:00:00,2025-05-10 00:00:00,C001069,Wichai Prasert,0816806773,Female,52,Gold,Web,Bangkok,2023-07-31,645,PRD000083,ChefHome Kitchen Item 0083,Kitchen,ChefHome,False,4.34,SUP014,ChefHome Supplier,02-403-8379,COUR04,RegionalPost,Regional,4.2,0.063,Regional,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Shopee,Credit_Card,1,5240.17,0.08,0.05,0.13,681.22,4558.95,4,4,0,0,0,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001579,0.2685,Low,2025-05-06 00:00:00,"{'product': 0.14, 'history': 0.0, 'discount': 0.13}",0
LGS1ORD0001580,2025-05-06 02:00:00,2025-05-07 02:00:00,2025-05-09 02:00:00,C001125,Wichai Thong-In,0894549397,Male,57,Bronze,TV,Phuket,2022-05-27,1075,PRD000201,Beauty Lab Cosmetics Item 0201,Cosmetics,Beauty Lab,False,3.79,SUP045,Beauty Lab Supplier,02-497-8183,COUR01,FastShip,Express,1.6,0.0957,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Lazada,COD,2,1447.27,0.03,0.15,0.18,521.02,2373.53,1,3,2,0,2,28,2,0.5,LGS1RET0000482,2025-05-18 02:00:00,Damaged Packaging,Standard Return,Good Condition,Completed,1943.69,LGS1SCR0001580,0.6544,High,2025-05-06 02:00:00,"{'product': -0.41, 'history': 0.5, 'discount': 0.18}",1
LGS1ORD0001581,2025-05-06 04:00:00,2025-05-11 04:00:00,2025-05-11 04:00:00,C000302,Arthit Prasert,0872838395,Female,46,Gold,TV,Songkhla,2022-10-26,923,PRD000146,CleanMate Home_Appliance Item 0146,Home_Appliance,CleanMate,True,3.75,SUP003,CleanMate Supplier,02-609-6935,COUR03,EcoDelivery,Eco,5.0,0.0996,Bangkok Only,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,CallCenter,COD,2,5642.8,0.08,0.2,0.28,3159.97,8125.64,5,5,0,0,4,29,2,0.5,LGS1RET0000483,2025-05-22 04:00:00,Changed Mind,Standard Return,Opened Box,Completed,8105.76,LGS1SCR0001581,0.6151,Medium,2025-05-06 04:00:00,"{'product': -0.45, 'history': 0.5, 'discount': 0.28}",1
LGS1ORD0001582,2025-05-06 05:00:00,2025-05-09 05:00:00,2025-05-09 05:00:00,C000888,Somchai Sawasdee,0882171778,Female,56,Bronze,TV,Khon Kaen,2023-08-08,637,PRD000322,UrbanWear Fashion Item 0322,Fashion,UrbanWear,False,3.72,SUP007,UrbanWear Supplier,02-609-2016,COUR02,SafeLogistics,Standard,3.0,0.1067,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Shopee,COD,1,2265.39,0.03,0.0,0.03,67.96,2197.43,3,3,0,0,5,67,1,1.0,LGS1RET0000484,2025-05-11 05:00:00,Size Issue,Standard Return,Damaged Packaging,Completed,2089.53,LGS1SCR0001582,0.5826,Medium,2025-05-06 05:00:00,"{'product': -0.48, 'history': 1.0, 'discount': 0.03}",1
LGS1ORD0001583,2025-05-06 07:00:00,2025-05-07 07:00:00,2025-05-07 07:00:00,C000704,Narin Boonmee,0852642057,Male,44,Platinum,Shopee,Songkhla,2023-01-25,832,PRD000271,ChefHome Kitchen Item 0271,Kitchen,ChefHome,False,4.2,SUP021,ChefHome Supplier,02-905-3082,COUR01,FastShip,Express,1.6,0.0716,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,TV_Show,PromptPay,1,3258.37,0.1,0.15,0.25,814.59,2443.78,1,1,0,0,7,78,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001583,0.4436,Low,2025-05-06 07:00:00,"{'product': 0.0, 'history': 0.0, 'discount': 0.25}",0
LGS1ORD0001584,2025-05-06 09:00:00,2025-05-09 09:00:00,2025-05-11 09:00:00,C000402,Arthit Thong-In,0882972282,Female,35,Bronze,Shopee,Bangkok,2023-12-04,519,PRD000284,FitStyle Fashion Item 0284,Fashion,FitStyle,False,3.53,SUP022,FitStyle Supplier,02-103-8110,COUR02,SafeLogistics,Standard,3.0,0.1067,Nationwide,PROMO_025,Clearance 25%,Clearance,0.25,2025-01-01,2026-12-31,Shopee,COD,1,1739.82,0.03,0.25,0.28,487.15,1252.67,3,5,2,0,9,2,3,0.0,LGS1RET0000485,2025-05-22 09:00:00,Size Issue,Standard Return,Opened Box,Completed,1249.62,LGS1SCR0001584,0.6255,High,2025-05-06 09:00:00,"{'product': -0.67, 'history': 0.0, 'discount': 0.28}",1
LGS1ORD0001585,2025-05-06 11:00:00,2025-05-09 11:00:00,2025-05-09 11:00:00,C000134,Pim Sawasdee,0824249107,Female,39,Bronze,Shopee,Bangkok,2021-08-30,1345,PRD000151,NovaTech Electronics Item 0151,Electronics,NovaTech,False,3.77,SUP020,NovaTech Supplier,02-449-8264,COUR02,SafeLogistics,Standard,3.0,0.1032,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Shopee,COD,1,5874.46,0.03,0.05,0.08,469.96,5404.5,3,3,0,0,11,116,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001585,0.5053,Medium,2025-05-06 11:00:00,"{'product': -0.43, 'history': 0.0, 'discount': 0.08}",0
LGS1ORD0001586,2025-05-06 13:00:00,2025-05-07 13:00:00,2025-05-08 13:00:00,C000893,Malee Thong-In,0855626305,Male,58,Gold,CallCenter,Bangkok,2024-05-05,366,PRD000145,MediCare Health Item 0145,Health,MediCare,False,4.55,SUP036,MediCare Supplier,02-454-9151,COUR01,FastShip,Express,1.6,0.0315,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,CallCenter,Credit_Card,1,748.31,0.08,0.05,0.13,97.28,651.03,1,2,1,0,13,15,5,0.2,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001586,0.2091,Low,2025-05-06 13:00:00,"{'product': 0.35, 'history': 0.2, 'discount': 0.13}",0
LGS1ORD0001587,2025-05-06 15:00:00,2025-05-09 15:00:00,2025-05-10 15:00:00,C000765,Arthit Rattanakul,0851577356,Female,36,Silver,CallCenter,Chiang Mai,2021-07-11,1395,PRD000063,KitchenMax Kitchen Item 0063,Kitchen,KitchenMax,False,4.0,SUP003,KitchenMax Supplier,02-278-8026,COUR02,SafeLogistics,Standard,3.0,0.0771,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,TV_Show,COD,1,5125.47,0.05,0.0,0.05,256.27,4869.19,3,4,1,0,15,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001587,0.5104,Medium,2025-05-06 15:00:00,"{'product': -0.2, 'history': 0.0, 'discount': 0.05}",0
LGS1ORD0001588,2025-05-06 17:00:00,2025-05-11 17:00:00,2025-05-13 17:00:00,C000775,Pim Thong-In,0887918064,Female,24,Silver,CallCenter,Khon Kaen,2024-12-08,149,PRD000232,GadgetWorld Electronics Item 0232,Electronics,GadgetWorld,False,4.07,SUP042,GadgetWorld Supplier,02-371-3120,COUR03,EcoDelivery,Eco,5.0,0.0795,Bangkok Only,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,Web,Bank_Transfer,2,1092.17,0.05,0.1,0.15000000000000002,327.65,1856.68,5,7,2,0,17,112,1,1.0,LGS1RET0000486,2025-05-19 17:00:00,Not as Expected,Standard Return,Damaged Packaging,Completed,1399.73,LGS1SCR0001588,0.3716,Low,2025-05-06 17:00:00,"{'product': -0.13, 'history': 1.0, 'discount': 0.15}",1
LGS1ORD0001589,2025-05-06 19:00:00,2025-05-07 19:00:00,2025-05-08 19:00:00,C000323,Pim Thong-In,0869644729,Female,43,Silver,Shopee,Khon Kaen,2021-09-18,1326,PRD000196,NovaTech Electronics Item 0196,Electronics,NovaTech,False,3.6,SUP035,NovaTech Supplier,02-447-7108,COUR01,FastShip,Express,1.6,0.119,Nationwide,PROMO_025,Clearance 25%,Clearance,0.25,2025-01-01,2026-12-31,Shopee,Credit_Card,1,8282.33,0.05,0.25,0.3,2484.7,5797.63,1,2,1,0,19,7,2,1.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001589,0.5201,Medium,2025-05-06 19:00:00,"{'product': -0.6, 'history': 1.0, 'discount': 0.3}",0
LGS1ORD0001590,2025-05-06 21:00:00,2025-05-07 21:00:00,2025-05-07 21:00:00,C000168,Suda Prasert,0877982370,Female,32,Gold,Web,Chiang Mai,2024-03-05,427,PRD000313,ChefHome Kitchen Item 0313,Kitchen,ChefHome,False,4.15,SUP048,ChefHome Supplier,02-455-8854,COUR01,FastShip,Express,1.6,0.0769,Nationwide,PROMO_025,Clearance 25%,Clearance,0.25,2025-01-01,2026-12-31,CallCenter,Credit_Card,2,4131.45,0.08,0.25,0.33,2726.76,5536.14,1,1,0,0,21,63,4,0.25,LGS1RET0000487,2025-05-14 21:00:00,Not as Expected,Standard Return,Damaged Packaging,Completed,5156.27,LGS1SCR0001590,0.3743,Low,2025-05-06 21:00:00,"{'product': -0.05, 'history': 0.25, 'discount': 0.33}",1
LGS1ORD0001591,2025-05-06 23:00:00,2025-05-11 23:00:00,2025-05-12 23:00:00,C001128,Pim Sawasdee,0870098724,Female,23,Bronze,Shopee,Chonburi,2021-12-24,1229,PRD000004,SunSafe Cosmetics Item 0004,Cosmetics,SunSafe,False,4.28,SUP059,SunSafe Supplier,02-255-6054,COUR03,EcoDelivery,Eco,5.0,0.0648,Bangkok Only,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Web,COD,2,1431.77,0.03,0.0,0.03,85.91,2777.64,5,6,1,0,23,5,2,0.5,LGS1RET0000488,2025-05-20 23:00:00,Damaged Packaging,Standard Return,Opened Box,Completed,2249.88,LGS1SCR0001591,0.3616,Low,2025-05-06 23:00:00,"{'product': 0.08, 'history': 0.5, 'discount': 0.03}",1
LGS1ORD0001592,2025-05-07 00:00:00,2025-05-10 00:00:00,2025-05-11 00:00:00,C000927,Somchai Jantana,0853178459,Male,45,Gold,Web,Remote_Area,2024-11-04,184,PRD000089,GadgetWorld Electronics Item 0089,Electronics,GadgetWorld,False,3.89,SUP059,GadgetWorld Supplier,02-178-7831,COUR02,SafeLogistics,Standard,3.0,0.0854,Nationwide,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,TV_Show,Credit_Card,1,3156.4,0.08,0.1,0.18,568.15,2588.25,3,4,1,0,0,7,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001592,0.4469,Low,2025-05-07 00:00:00,"{'product': -0.31, 'history': 0.0, 'discount': 0.18}",0
LGS1ORD0001593,2025-05-07 02:00:00,2025-05-08 02:00:00,2025-05-08 02:00:00,C000552,Arthit Sawasdee,0861508983,Female,34,Silver,TV,Khon Kaen,2021-06-17,1420,PRD000003,HomePro Home_Appliance Item 0003,Home_Appliance,HomePro,True,3.76,SUP018,HomePro Supplier,02-283-9844,COUR01,FastShip,Express,1.6,0.0906,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Web,COD,3,12673.57,0.05,0.15,0.2,7604.14,30416.56,1,1,0,0,2,94,3,0.3333333333333333,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001593,0.5516,Medium,2025-05-07 02:00:00,"{'product': -0.44, 'history': 0.333, 'discount': 0.2}",0
LGS1ORD0001594,2025-05-07 04:00:00,2025-05-11 04:00:00,2025-05-11 04:00:00,C000836,Narin Boonmee,0852276987,Male,31,Bronze,TV,Bangkok,2022-05-17,1086,PRD000250,PureAir Home_Appliance Item 0250,Home_Appliance,PureAir,True,3.76,SUP019,PureAir Supplier,02-514-3565,COUR04,RegionalPost,Regional,4.2,0.0973,Regional,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Shopee,COD,1,3959.41,0.03,0.0,0.03,118.78,3840.63,4,4,0,0,4,19,2,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001594,0.5442,Medium,2025-05-07 04:00:00,"{'product': -0.44, 'history': 0.0, 'discount': 0.03}",0
LGS1ORD0001595,2025-05-07 06:00:00,2025-05-10 06:00:00,2025-05-11 06:00:00,C001045,Suda Boonmee,0874361904,Male,54,Silver,Shopee,Songkhla,2023-04-09,759,PRD000325,VitaLife Health Item 0325,Health,VitaLife,False,4.19,SUP038,VitaLife Supplier,02-169-4053,COUR02,SafeLogistics,Standard,3.0,0.0608,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Lazada,COD,1,3421.06,0.05,0.05,0.1,342.11,3078.95,3,4,1,0,6,11,2,0.5,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001595,0.4557,Low,2025-05-07 06:00:00,"{'product': -0.01, 'history': 0.5, 'discount': 0.1}",0
LGS1ORD0001596,2025-05-07 08:00:00,2025-05-08 08:00:00,2025-05-09 08:00:00,C000362,Wichai Srisuk,0893801536,Female,40,Bronze,Lazada,Chonburi,2024-04-21,381,PRD000225,FreshLook Cosmetics Item 0225,Cosmetics,FreshLook,True,3.9,SUP015,FreshLook Supplier,02-370-8664,COUR01,FastShip,Express,1.6,0.0832,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Shopee,Bank_Transfer,1,1103.43,0.03,0.15,0.18,198.62,904.81,1,2,1,0,8,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001596,0.4493,Low,2025-05-07 08:00:00,"{'product': -0.3, 'history': 0.0, 'discount': 0.18}",0
LGS1ORD0001597,2025-05-07 10:00:00,2025-05-10 10:00:00,2025-05-11 10:00:00,C000046,Malee Boonmee,0876369059,Female,35,Bronze,CallCenter,Nakhon Ratchasima,2022-04-06,1127,PRD000190,PureAir Home_Appliance Item 0190,Home_Appliance,PureAir,False,3.58,SUP002,PureAir Supplier,02-136-5349,COUR02,SafeLogistics,Standard,3.0,0.1141,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Lazada,PromptPay,2,8349.51,0.03,0.0,0.03,500.97,16198.05,3,4,1,0,10,27,4,0.5,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS1SCR0001597,0.419,Low,2025-05-07 10:00:00,"{'product': -0.62, 'history': 0.5, 'discount': 0.03}",0
LGS1ORD0001598,2025-05-07 12:00:00,2025-05-12 12:00:00,2025-05-14 12:00:00,C000137,Suda Chaiyo,0813617790,Male,50,Bronze,Web,Songkhla,2021-08-06,1370,PRD000125,GadgetWorld Electronics Item 0125,Electronics,GadgetWorld,True,3.81,SUP049,GadgetWorld Supplier,02-667-2180,COUR03,EcoDelivery,Eco,5.0,0.0957,Bangkok Only,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,CallCenter,COD,1,9122.64,0.03,0.0,0.03,273.68,8848.96,5,7,2,0,12,37,2,0.5,LGS1RET0000489,2025-05-21 12:00:00,Size Issue,Standard Return,Defective,Completed,8370.69,LGS1SCR0001598,0.6749,High,2025-05-07 12:00:00,"{'product': -0.39, 'history': 0.5, 'discount': 0.03}",1
