order_id,order_date,expected_delivery_date,delivery_date,customer_id,customer_name,customer_phone,gender,age,membership_tier,preferred_channel,province,registration_date,customer_age_days,product_id,product_name,category,brand,is_fragile,product_rating,supplier_id,supplier_name,supplier_contact,courier_id,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_id,promo_name,promo_type,promo_discount_rate,promo_start_date,promo_end_date,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,delivery_days,delay_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,return_id,return_date,return_reason,return_scenario,item_condition,return_status,refund_amount,score_id,risk_score,risk_tier,scored_at,shap_values,is_returned
LGS4ORD0056598,2026-02-16 12:00:00,2026-02-21 12:00:00,2026-02-21 12:00:00,C010041,Anong Boonmee,0869188049,Female,51,Silver,Web,Bangkok,2022-10-07,1228,PRD010156,PureAir Home_Appliance Item 10156,Home_Appliance,PureAir,False,3.97,SUP052,PureAir Supplier,02-974-4860,COUR03,EcoDelivery,Eco,5.0,0.0778,Bangkok Only,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,TV_Show,Bank_Transfer,2,12952.23,0.05,0.15,0.2,5180.89,20723.56,5,5,0,0,12,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056598,0.452,Low,2026-02-16 12:00:00,"{'product': -0.23, 'history': 0.0, 'discount': 0.2}",0
LGS4ORD0056599,2026-02-16 12:00:00,2026-02-19 12:00:00,2026-02-20 12:00:00,C011271,Suda Sawasdee,0878213402,Male,67,Bronze,Shopee,Bangkok,2021-02-21,1821,PRD010219,CookEasy Kitchen Item 10219,Kitchen,CookEasy,False,3.95,SUP040,CookEasy Supplier,02-877-7408,COUR02,SafeLogistics,Standard,3.0,0.0807,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,TV_Show,COD,1,1773.89,0.03,0.0,0.03,53.22,1720.67,3,4,1,0,12,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056599,0.4648,Medium,2026-02-16 12:00:00,"{'product': -0.25, 'history': 0.0, 'discount': 0.03}",0
LGS4ORD0056600,2026-02-16 12:00:00,2026-02-21 12:00:00,2026-02-21 12:00:00,C017654,Somchai Jantana,0890004045,Female,44,Bronze,TV,Bangkok,2023-12-11,798,PRD010226,WellPlus Health Item 10226,Health,WellPlus,False,4.42,SUP007,WellPlus Supplier,02-720-2059,COUR03,EcoDelivery,Eco,5.0,0.0522,Bangkok Only,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,CallCenter,Bank_Transfer,1,1685.1,0.03,0.0,0.03,50.55,1634.54,5,5,0,0,12,15,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056600,0.3381,Low,2026-02-16 12:00:00,"{'product': 0.22, 'history': 0.0, 'discount': 0.03}",0
LGS4ORD0056601,2026-02-16 12:00:00,2026-02-21 12:00:00,2026-02-22 12:00:00,C011567,Kanda Prasert,0811466846,Female,40,Bronze,TV,Bangkok,2022-07-14,1313,PRD010751,UrbanWear Fashion Item 10751,Fashion,UrbanWear,False,3.48,SUP041,UrbanWear Supplier,02-172-2227,COUR03,EcoDelivery,Eco,5.0,0.1243,Bangkok Only,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Shopee,PromptPay,1,1367.69,0.03,0.15,0.18,246.18,1121.5,5,6,1,0,12,-1,0,0.0,LGS4RET0000518,2026-03-05 12:00:00,Not as Expected,Standard Return,Damaged Packaging,Completed,1011.17,LGS4SCR0056601,0.6317,High,2026-02-16 12:00:00,"{'product': -0.72, 'history': 0.0, 'discount': 0.18}",1
LGS4ORD0056602,2026-02-16 13:00:00,2026-02-17 13:00:00,2026-02-17 13:00:00,C013872,Malee Thong-In,0869966058,Male,59,Gold,Lazada,Bangkok,2023-04-24,1029,PRD010812,GadgetWorld Electronics Item 10812,Electronics,GadgetWorld,False,3.78,SUP018,GadgetWorld Supplier,02-925-7487,COUR01,FastShip,Express,1.6,0.0884,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,TV_Show,COD,1,6848.52,0.08,0.0,0.08,547.88,6300.64,1,1,0,0,13,15,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056602,0.5518,Medium,2026-02-16 13:00:00,"{'product': -0.42, 'history': 0.0, 'discount': 0.08}",0
LGS4ORD0056603,2026-02-16 13:00:00,2026-02-20 13:00:00,2026-02-21 13:00:00,C011940,Wichai Chaiyo,0891980127,Male,50,Bronze,Web,Bangkok,2021-09-09,1621,PRD010828,ShieldCase Electronics Item 10828,Electronics,ShieldCase,True,3.83,SUP021,ShieldCase Supplier,02-315-7125,COUR04,RegionalPost,Regional,4.2,0.0946,Regional,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,CallCenter,Credit_Card,1,7072.35,0.03,0.1,0.13,919.41,6152.94,4,5,1,0,13,14,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056603,0.3957,Low,2026-02-16 13:00:00,"{'product': -0.37, 'history': 0.0, 'discount': 0.13}",0
LGS4ORD0056604,2026-02-16 13:00:00,2026-02-20 13:00:00,2026-02-20 13:00:00,C013053,Suda Thong-In,0855118415,Female,50,Platinum,TV,Chonburi,2022-03-27,1422,PRD010659,ChefHome Kitchen Item 10659,Kitchen,ChefHome,True,3.8,SUP012,ChefHome Supplier,02-617-9875,COUR04,RegionalPost,Regional,4.2,0.0881,Regional,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,TV_Show,Credit_Card,1,4609.47,0.1,0.1,0.2,921.89,3687.58,4,4,0,0,13,11,1,1.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056604,0.4306,Low,2026-02-16 13:00:00,"{'product': -0.4, 'history': 1.0, 'discount': 0.2}",0
LGS4ORD0056605,2026-02-16 13:00:00,2026-02-21 13:00:00,2026-02-23 13:00:00,C010110,Suda Chaiyo,0841929387,Male,22,Bronze,Web,Chiang Mai,2023-02-10,1102,PRD010218,CookEasy Kitchen Item 10218,Kitchen,CookEasy,False,3.49,SUP049,CookEasy Supplier,02-929-1249,COUR03,EcoDelivery,Eco,5.0,0.113,Bangkok Only,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,CallCenter,Bank_Transfer,2,3062.59,0.03,0.0,0.03,183.76,5941.43,5,7,2,0,13,13,1,1.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056605,0.5135,Medium,2026-02-16 13:00:00,"{'product': -0.71, 'history': 1.0, 'discount': 0.03}",0
LGS4ORD0056606,2026-02-16 14:00:00,2026-02-17 14:00:00,2026-02-19 14:00:00,C017549,Suda Jantana,0879179647,Male,48,Bronze,Shopee,Remote_Area,2023-01-05,1138,PRD010161,CleanMate Home_Appliance Item 10161,Home_Appliance,CleanMate,True,4.11,SUP016,CleanMate Supplier,02-442-9268,COUR01,FastShip,Express,1.6,0.0659,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,TV_Show,COD,2,7377.15,0.03,0.2,0.23,3393.49,11360.81,1,3,2,0,14,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056606,0.5381,Medium,2026-02-16 14:00:00,"{'product': -0.09, 'history': 0.0, 'discount': 0.23}",0
LGS4ORD0056607,2026-02-16 14:00:00,2026-02-21 14:00:00,2026-02-22 14:00:00,C015852,Arthit Thong-In,0874828053,Male,51,Silver,CallCenter,Phuket,2024-08-11,554,PRD010266,NovaTech Electronics Item 10266,Electronics,NovaTech,False,3.98,SUP002,NovaTech Supplier,02-955-7781,COUR03,EcoDelivery,Eco,5.0,0.0901,Bangkok Only,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Web,COD,2,2819.77,0.05,0.0,0.05,281.98,5357.57,5,6,1,0,14,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056607,0.5445,Medium,2026-02-16 14:00:00,"{'product': -0.22, 'history': 0.0, 'discount': 0.05}",0
LGS4ORD0056608,2026-02-16 14:00:00,2026-02-20 14:00:00,2026-02-20 14:00:00,C017500,Suda Prasert,0848049760,Female,62,Bronze,TV,Bangkok,2023-06-19,973,PRD010273,MediCare Health Item 10273,Health,MediCare,False,4.42,SUP056,MediCare Supplier,02-537-8723,COUR04,RegionalPost,Regional,4.2,0.0456,Regional,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Web,Credit_Card,4,2248.65,0.03,0.2,0.23,2068.76,6925.84,4,4,0,0,14,13,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056608,0.3269,Low,2026-02-16 14:00:00,"{'product': 0.22, 'history': 0.0, 'discount': 0.23}",0
LGS4ORD0056609,2026-02-16 14:00:00,2026-02-19 14:00:00,2026-02-22 14:00:00,C017088,Kanda Chaiyo,0810982799,Male,38,Bronze,Shopee,Nakhon Ratchasima,2021-06-21,1701,PRD010615,GadgetWorld Electronics Item 10615,Electronics,GadgetWorld,False,3.85,SUP025,GadgetWorld Supplier,02-981-5387,COUR02,SafeLogistics,Standard,3.0,0.0799,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Shopee,PromptPay,1,5055.95,0.03,0.0,0.03,151.68,4904.27,3,6,3,0,14,-1,0,0.0,LGS4RET0000519,2026-02-23 14:00:00,Changed Mind,Standard Return,Defective,Completed,4618.86,LGS4SCR0056609,0.3715,Low,2026-02-16 14:00:00,"{'product': -0.35, 'history': 0.0, 'discount': 0.03}",1
LGS4ORD0056610,2026-02-16 14:00:00,2026-02-17 14:00:00,2026-02-17 14:00:00,C015760,Kanda Chaiyo,0812258004,Male,60,Bronze,CallCenter,Khon Kaen,2024-10-19,485,PRD010685,KitchenMax Kitchen Item 10685,Kitchen,KitchenMax,False,4.18,SUP018,KitchenMax Supplier,02-990-2345,COUR01,FastShip,Express,1.6,0.0605,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,TV_Show,COD,1,1953.88,0.03,0.0,0.03,58.62,1895.26,1,1,0,0,14,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056610,0.3773,Low,2026-02-16 14:00:00,"{'product': -0.02, 'history': 0.0, 'discount': 0.03}",0
LGS4ORD0056611,2026-02-16 15:00:00,2026-02-19 15:00:00,2026-02-20 15:00:00,C011351,Anong Thong-In,0859185931,Male,37,Bronze,TV,Phuket,2021-02-01,1841,PRD010287,WellPlus Health Item 10287,Health,WellPlus,False,4.18,SUP057,WellPlus Supplier,02-791-8648,COUR02,SafeLogistics,Standard,3.0,0.0755,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Lazada,Credit_Card,2,2520.43,0.03,0.05,0.08,403.27,4637.6,3,4,1,0,15,15,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056611,0.4055,Low,2026-02-16 15:00:00,"{'product': -0.02, 'history': 0.0, 'discount': 0.08}",0
LGS4ORD0056612,2026-02-16 15:00:00,2026-02-19 15:00:00,2026-02-20 15:00:00,C017428,Malee Rattanakul,0847842982,Male,35,Gold,Lazada,Phuket,2021-06-11,1711,PRD010329,CookEasy Kitchen Item 10329,Kitchen,CookEasy,False,4.27,SUP049,CookEasy Supplier,02-588-3448,COUR02,SafeLogistics,Standard,3.0,0.0664,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Web,Credit_Card,2,5393.21,0.08,0.05,0.13,1402.23,9384.19,3,4,1,0,15,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056612,0.41,Low,2026-02-16 15:00:00,"{'product': 0.07, 'history': 0.0, 'discount': 0.13}",0
LGS4ORD0056613,2026-02-16 15:00:00,2026-02-20 15:00:00,2026-02-20 15:00:00,C017484,Suda Thong-In,0855995120,Female,51,Silver,TV,Chonburi,2024-10-29,475,PRD010522,WellPlus Health Item 10522,Health,WellPlus,False,4.32,SUP031,WellPlus Supplier,02-303-2213,COUR04,RegionalPost,Regional,4.2,0.0498,Regional,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,TV_Show,COD,1,4461.07,0.05,0.2,0.25,1115.27,3345.8,4,4,0,0,15,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056613,0.474,Medium,2026-02-16 15:00:00,"{'product': 0.12, 'history': 0.0, 'discount': 0.25}",0
LGS4ORD0056614,2026-02-16 15:00:00,2026-02-17 15:00:00,2026-02-20 15:00:00,C017315,Kanda Thong-In,0895156644,Male,42,Bronze,TV,Songkhla,2023-01-07,1136,PRD010178,FitStyle Fashion Item 10178,Fashion,FitStyle,False,3.77,SUP015,FitStyle Supplier,02-983-5242,COUR01,FastShip,Express,1.6,0.0967,Nationwide,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,TV_Show,Credit_Card,2,2031.73,0.03,0.1,0.13,528.25,3535.21,1,4,3,0,15,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056614,0.5189,Medium,2026-02-16 15:00:00,"{'product': -0.43, 'history': 0.0, 'discount': 0.13}",0
LGS4ORD0056615,2026-02-16 16:00:00,2026-02-20 16:00:00,2026-02-23 16:00:00,C015036,Somchai Srisuk,0828746725,Female,45,Bronze,Web,Chonburi,2021-06-06,1716,PRD010519,CleanMate Home_Appliance Item 10519,Home_Appliance,CleanMate,False,3.83,SUP025,CleanMate Supplier,02-798-6818,COUR04,RegionalPost,Regional,4.2,0.0837,Regional,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Shopee,PromptPay,3,3410.54,0.03,0.2,0.23,2353.27,7878.35,4,7,3,0,16,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056615,0.4648,Medium,2026-02-16 16:00:00,"{'product': -0.37, 'history': 0.0, 'discount': 0.23}",0
LGS4ORD0056616,2026-02-16 16:00:00,2026-02-21 16:00:00,2026-02-21 16:00:00,C016772,Anong Chaiyo,0852341644,Male,70,Silver,Lazada,Phuket,2023-11-04,835,PRD011102,KitchenMax Kitchen Item 11102,Kitchen,KitchenMax,False,4.17,SUP001,KitchenMax Supplier,02-447-9378,COUR03,EcoDelivery,Eco,5.0,0.0632,Bangkok Only,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,Lazada,Credit_Card,2,3748.45,0.05,0.1,0.15000000000000002,1124.53,6372.36,5,5,0,0,16,11,1,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056616,0.4084,Low,2026-02-16 16:00:00,"{'product': -0.03, 'history': 0.0, 'discount': 0.15}",0
LGS4ORD0056617,2026-02-16 16:00:00,2026-02-17 16:00:00,2026-02-20 16:00:00,C012818,Kasem Srisuk,0868101983,Male,37,Silver,Web,Chonburi,2023-06-28,964,PRD011059,ChefHome Kitchen Item 11059,Kitchen,ChefHome,False,4.02,SUP054,ChefHome Supplier,02-658-1458,COUR01,FastShip,Express,1.6,0.072,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Shopee,Credit_Card,2,1042.18,0.05,0.05,0.1,208.44,1875.92,1,4,3,0,16,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056617,0.325,Low,2026-02-16 16:00:00,"{'product': -0.18, 'history': 0.0, 'discount': 0.1}",0
LGS4ORD0056618,2026-02-16 16:00:00,2026-02-19 16:00:00,2026-02-21 16:00:00,C016355,Arthit Thong-In,0818744608,Male,44,Bronze,Lazada,Bangkok,2024-07-10,586,PRD011165,CleanMate Home_Appliance Item 11165,Home_Appliance,CleanMate,False,3.96,SUP053,CleanMate Supplier,02-976-3356,COUR02,SafeLogistics,Standard,3.0,0.0786,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,TV_Show,Credit_Card,2,13952.24,0.03,0.2,0.23,6418.03,21486.44,3,5,2,0,16,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056618,0.4891,Medium,2026-02-16 16:00:00,"{'product': -0.24, 'history': 0.0, 'discount': 0.23}",0
LGS4ORD0056619,2026-02-16 17:00:00,2026-02-21 17:00:00,2026-02-21 17:00:00,C017471,Wichai Srisuk,0898201279,Female,46,Silver,CallCenter,Bangkok,2021-03-19,1795,PRD010751,UrbanWear Fashion Item 10751,Fashion,UrbanWear,False,3.48,SUP041,UrbanWear Supplier,02-172-2227,COUR03,EcoDelivery,Eco,5.0,0.1243,Bangkok Only,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,TV_Show,Bank_Transfer,1,1458.07,0.05,0.15,0.2,291.61,1166.46,5,5,0,0,17,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056619,0.5439,Medium,2026-02-16 17:00:00,"{'product': -0.72, 'history': 0.0, 'discount': 0.2}",0
LGS4ORD0056620,2026-02-16 17:00:00,2026-02-21 17:00:00,2026-02-21 17:00:00,C010632,Anong Thong-In,0839894567,Female,66,Bronze,TV,Remote_Area,2022-07-10,1317,PRD010191,SunSafe Cosmetics Item 10191,Cosmetics,SunSafe,False,4.2,SUP055,SunSafe Supplier,02-792-2575,COUR03,EcoDelivery,Eco,5.0,0.053,Bangkok Only,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Shopee,PromptPay,3,999.78,0.03,0.2,0.23,689.85,2309.49,5,5,0,0,17,-1,0,0.0,LGS4RET0000520,2026-02-25 17:00:00,Not as Expected,Standard Return,Good Condition,Completed,1901.12,LGS4SCR0056620,0.4479,Low,2026-02-16 17:00:00,"{'product': 0.0, 'history': 0.0, 'discount': 0.23}",1
LGS4ORD0056621,2026-02-16 17:00:00,2026-02-17 17:00:00,2026-02-17 17:00:00,C012691,Malee Prasert,0895560938,Other,31,Bronze,TV,Nakhon Ratchasima,2023-01-09,1134,PRD010759,KitchenMax Kitchen Item 10759,Kitchen,KitchenMax,True,3.83,SUP033,KitchenMax Supplier,02-200-5013,COUR01,FastShip,Express,1.6,0.0875,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Shopee,COD,1,5816.34,0.03,0.15,0.18,1046.94,4769.4,1,1,0,0,17,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056621,0.5555,Medium,2026-02-16 17:00:00,"{'product': -0.37, 'history': 0.0, 'discount': 0.18}",0
LGS4ORD0056622,2026-02-16 17:00:00,2026-02-21 17:00:00,2026-02-22 17:00:00,C014482,Somchai Jantana,0840435149,Female,55,Bronze,Web,Songkhla,2024-05-02,655,PRD010932,CookEasy Kitchen Item 10932,Kitchen,CookEasy,True,3.85,SUP017,CookEasy Supplier,02-600-2734,COUR03,EcoDelivery,Eco,5.0,0.0852,Bangkok Only,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Shopee,Bank_Transfer,4,1582.51,0.03,0.2,0.23,1455.91,4874.14,5,6,1,0,17,-1,0,0.0,LGS4RET0000521,2026-03-05 17:00:00,Size Issue,Standard Return,Wrong Size,Completed,4475.17,LGS4SCR0056622,0.5672,Medium,2026-02-16 17:00:00,"{'product': -0.35, 'history': 0.0, 'discount': 0.23}",1
LGS4ORD0056623,2026-02-16 17:00:00,2026-02-19 17:00:00,2026-02-19 17:00:00,C010646,Kanda Jantana,0822331583,Male,48,Bronze,Lazada,Bangkok,2021-07-20,1672,PRD010221,CleanMate Home_Appliance Item 10221,Home_Appliance,CleanMate,True,3.97,SUP041,CleanMate Supplier,02-101-9356,COUR02,SafeLogistics,Standard,3.0,0.0746,Nationwide,PROMO_010,Campaign 10%,Campaign,0.1,2025-01-01,2026-12-31,Shopee,PromptPay,1,8212.78,0.03,0.1,0.13,1067.66,7145.12,3,3,0,0,17,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056623,0.3606,Low,2026-02-16 17:00:00,"{'product': -0.23, 'history': 0.0, 'discount': 0.13}",0
LGS4ORD0056624,2026-02-16 18:00:00,2026-02-21 18:00:00,2026-02-22 18:00:00,C010875,Kanda Sawasdee,0835042464,Male,54,Bronze,CallCenter,Chonburi,2023-02-11,1101,PRD010411,ShieldCase Electronics Item 10411,Electronics,ShieldCase,True,3.7,SUP025,ShieldCase Supplier,02-613-6864,COUR03,EcoDelivery,Eco,5.0,0.0976,Bangkok Only,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,TV_Show,COD,1,6743.67,0.03,0.15,0.18,1213.86,5529.81,5,6,1,0,18,-1,0,0.0,LGS4RET0000522,2026-02-28 18:00:00,Size Issue,Standard Return,Opened Box,Completed,5077.59,LGS4SCR0056624,0.5986,Medium,2026-02-16 18:00:00,"{'product': -0.5, 'history': 0.0, 'discount': 0.18}",1
LGS4ORD0056625,2026-02-16 18:00:00,2026-02-19 18:00:00,2026-02-19 18:00:00,C012280,Suda Jantana,0814073945,Female,31,Bronze,TV,Khon Kaen,2024-08-12,553,PRD010085,CleanMate Home_Appliance Item 10085,Home_Appliance,CleanMate,True,4.0,SUP006,CleanMate Supplier,02-210-4277,COUR02,SafeLogistics,Standard,3.0,0.0756,Nationwide,PROMO_015,Campaign 15%,Campaign,0.15,2025-01-01,2026-12-31,Web,COD,2,864.1,0.03,0.15,0.18,311.08,1417.13,3,3,0,0,18,7,3,0.6666666666666666,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056625,0.4662,Medium,2026-02-16 18:00:00,"{'product': -0.2, 'history': 0.667, 'discount': 0.18}",0
LGS4ORD0056626,2026-02-16 18:00:00,2026-02-19 18:00:00,2026-02-21 18:00:00,C013768,Anong Sawasdee,0825053444,Male,39,Platinum,Lazada,Chiang Mai,2022-03-05,1444,PRD010340,PureAir Home_Appliance Item 10340,Home_Appliance,PureAir,True,3.89,SUP006,PureAir Supplier,02-365-4599,COUR02,SafeLogistics,Standard,3.0,0.0847,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Shopee,Credit_Card,2,5249.75,0.1,0.2,0.30000000000000004,3149.85,7349.64,3,5,2,0,18,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056626,0.383,Low,2026-02-16 18:00:00,"{'product': -0.31, 'history': 0.0, 'discount': 0.3}",0
LGS4ORD0056627,2026-02-16 18:00:00,2026-02-17 18:00:00,2026-02-18 18:00:00,C017529,Kanda Boonmee,0889907483,Male,42,Gold,Web,Bangkok,2024-07-02,594,PRD010034,ShieldCase Electronics Item 10034,Electronics,ShieldCase,True,3.62,SUP051,ShieldCase Supplier,02-364-8715,COUR01,FastShip,Express,1.6,0.1063,Nationwide,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Shopee,Bank_Transfer,2,451.17,0.08,0.05,0.13,117.3,785.03,1,2,1,0,18,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056627,0.4134,Low,2026-02-16 18:00:00,"{'product': -0.58, 'history': 0.0, 'discount': 0.13}",0
LGS4ORD0056628,2026-02-16 19:00:00,2026-02-17 19:00:00,2026-02-18 19:00:00,C011054,Somchai Thong-In,0816999894,Male,47,Silver,Web,Bangkok,2023-03-08,1076,PRD010103,HomePro Home_Appliance Item 10103,Home_Appliance,HomePro,True,3.5,SUP014,HomePro Supplier,02-543-1834,COUR01,FastShip,Express,1.6,0.1103,Nationwide,PROMO_NONE,No Promotion,No Promotion,0.0,2025-01-01,2026-12-31,Web,Bank_Transfer,2,1440.8,0.05,0.0,0.05,144.08,2737.52,1,2,1,0,19,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056628,0.3656,Low,2026-02-16 19:00:00,"{'product': -0.7, 'history': 0.0, 'discount': 0.05}",0
LGS4ORD0056629,2026-02-16 19:00:00,2026-02-19 19:00:00,2026-02-19 19:00:00,C011673,Pim Thong-In,0847238210,Female,32,Gold,Web,Bangkok,2022-03-27,1422,PRD010180,HomePro Home_Appliance Item 10180,Home_Appliance,HomePro,False,3.59,SUP054,HomePro Supplier,02-274-6503,COUR02,SafeLogistics,Standard,3.0,0.1007,Nationwide,PROMO_020,Clearance 20%,Clearance,0.2,2025-01-01,2026-12-31,Web,Bank_Transfer,3,11721.8,0.08,0.2,0.28,9846.31,25319.09,3,3,0,0,19,-1,0,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056629,0.5057,Medium,2026-02-16 19:00:00,"{'product': -0.61, 'history': 0.0, 'discount': 0.28}",0
LGS4ORD0056630,2026-02-16 19:00:00,2026-02-20 19:00:00,2026-02-22 19:00:00,C011267,Kanda Thong-In,0811332835,Female,48,Gold,TV,Bangkok,2022-02-21,1456,PRD010606,SunSafe Cosmetics Item 10606,Cosmetics,SunSafe,False,4.11,SUP010,SunSafe Supplier,02-285-1623,COUR04,RegionalPost,Regional,4.2,0.0726,Regional,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Web,COD,4,1948.49,0.08,0.05,0.13,1013.22,6780.76,4,6,2,0,19,7,1,1.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056630,0.4459,Low,2026-02-16 19:00:00,"{'product': -0.09, 'history': 1.0, 'discount': 0.13}",0
LGS4ORD0056631,2026-02-16 19:00:00,2026-02-20 19:00:00,2026-02-20 19:00:00,C011351,Anong Thong-In,0859185931,Male,37,Bronze,TV,Phuket,2021-02-01,1841,PRD010818,ShieldCase Electronics Item 10818,Electronics,ShieldCase,False,3.79,SUP043,ShieldCase Supplier,02-373-1982,COUR04,RegionalPost,Regional,4.2,0.0822,Regional,PROMO_005,Campaign 5%,Campaign,0.05,2025-01-01,2026-12-31,Shopee,Credit_Card,2,4119.2,0.03,0.05,0.08,659.07,7579.33,4,4,0,0,19,0,2,0.0,NO_RETURN,Not Returned,Not Returned,Not Returned,Not Returned,Not Returned,0.0,LGS4SCR0056631,0.5216,Medium,2026-02-16 19:00:00,"{'product': -0.41, 'history': 0.0, 'discount': 0.08}",0
